SalesOrderNumber,OrderDate,ProductKey,CustomerKey,SalesTerritoryKey,OrderQuantity,UnitPrice,ProductCost,SalesAmount,TaxAmt,Freight
SO64043,12/02/2019,561,24754,4,1,2384.07,1481.9379,2384.07,190.7256,59.6018
SO64043,12/02/2019,541,24754,4,1,28.99,10.8423,28.99,2.3192,0.7248
SO64043,12/02/2019,530,24754,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO64043,12/02/2019,477,24754,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO64043,12/02/2019,479,24754,4,1,8.99,3.3623,8.99,0.7192,0.2248
SO64043,12/02/2019,484,24754,4,1,7.95,2.9733,7.95,0.636,0.1988
SO64017,12/02/2019,540,25024,4,1,32.6,12.1924,32.6,2.608,0.815
SO64034,12/02/2019,530,25496,7,1,4.99,1.8663,4.99,0.3992,0.1248
SO64034,12/02/2019,225,25496,7,1,8.99,6.9223,8.99,0.7192,0.2248
SO64016,12/02/2019,528,25983,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO64016,12/02/2019,535,25983,1,1,24.99,9.3463,24.99,1.9992,0.6248
SO64048,12/02/2019,214,27171,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO64048,12/02/2019,479,27171,10,1,8.99,3.3623,8.99,0.7192,0.2248
SO64048,12/02/2019,477,27171,10,1,4.99,1.8663,4.99,0.3992,0.1248
SO64048,12/02/2019,606,27171,10,1,539.99,343.6496,539.99,43.1992,13.4998
SO64014,12/02/2019,530,27248,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO64014,12/02/2019,541,27248,1,1,28.99,10.8423,28.99,2.3192,0.7248
SO64014,12/02/2019,480,27248,1,1,2.29,0.8565,2.29,0.1832,0.0573
SO64012,12/02/2019,541,27627,4,1,28.99,10.8423,28.99,2.3192,0.7248
SO64012,12/02/2019,530,27627,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO64012,12/02/2019,480,27627,4,1,2.29,0.8565,2.29,0.1832,0.0573
SO64033,12/02/2019,538,27832,8,1,21.49,8.0373,21.49,1.7192,0.5373
SO64052,12/02/2019,217,27879,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO64052,12/02/2019,472,27879,9,1,63.5,23.749,63.5,5.08,1.5875
SO64052,12/02/2019,560,27879,9,1,1214.85,755.1508,1214.85,97.188,30.3713
SO64015,12/02/2019,530,27913,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO64013,12/02/2019,222,28010,1,1,34.99,13.0863,34.99,2.7992,0.8748
SO64013,12/02/2019,465,28010,1,1,24.49,9.1593,24.49,1.9592,0.6123
SO64013,12/02/2019,530,28010,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO64004,12/02/2019,217,28213,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO64004,12/02/2019,530,28213,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO64011,12/02/2019,539,28811,4,1,24.99,9.3463,24.99,1.9992,0.6248
SO64011,12/02/2019,529,28811,4,1,3.99,1.4923,3.99,0.3192,0.0998
SO64011,12/02/2019,217,28811,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO64010,12/02/2019,529,28983,4,1,3.99,1.4923,3.99,0.3192,0.0998
SO64010,12/02/2019,539,28983,4,1,24.99,9.3463,24.99,1.9992,0.6248
SO64010,12/02/2019,222,28983,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO64050,12/02/2019,488,29094,9,1,53.99,41.5723,53.99,4.3192,1.3498
SO64050,12/02/2019,571,29094,9,1,742.35,461.4448,742.35,59.388,18.5588
SO64051,12/02/2019,222,29342,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO64051,12/02/2019,465,29342,9,1,24.49,9.1593,24.49,1.9592,0.6123
SO64051,12/02/2019,569,29342,9,1,742.35,461.4448,742.35,59.388,18.5588
SO64097,13/02/2019,222,11128,1,1,34.99,13.0863,34.99,2.7992,0.8748
SO64097,13/02/2019,477,11128,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO64097,13/02/2019,478,11128,1,1,9.99,3.7363,9.99,0.7992,0.2498
SO64097,13/02/2019,528,11128,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO64097,13/02/2019,537,11128,1,1,35,13.09,35,2.8,0.875
SO64079,13/02/2019,540,11185,6,1,32.6,12.1924,32.6,2.608,0.815
SO64079,13/02/2019,217,11185,6,1,34.99,13.0863,34.99,2.7992,0.8748
SO64079,13/02/2019,529,11185,6,1,3.99,1.4923,3.99,0.3192,0.0998
SO64074,13/02/2019,480,11310,4,1,2.29,0.8565,2.29,0.1832,0.0573
SO64066,13/02/2019,581,11428,8,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO64066,13/02/2019,488,11428,8,1,53.99,41.5723,53.99,4.3192,1.3498
SO64075,13/02/2019,530,11631,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO64098,13/02/2019,222,11804,1,1,34.99,13.0863,34.99,2.7992,0.8748
SO64098,13/02/2019,537,11804,1,1,35,13.09,35,2.8,0.875
SO64098,13/02/2019,528,11804,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO64073,13/02/2019,535,12012,9,1,24.99,9.3463,24.99,1.9992,0.6248
SO64087,13/02/2019,225,12140,6,1,8.99,6.9223,8.99,0.7192,0.2248
SO64087,13/02/2019,477,12140,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO64105,13/02/2019,535,12570,9,1,24.99,9.3463,24.99,1.9992,0.6248
SO64105,13/02/2019,528,12570,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO64105,13/02/2019,222,12570,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO64105,13/02/2019,600,12570,9,1,539.99,294.5797,539.99,43.1992,13.4998
SO64099,13/02/2019,485,13215,4,1,21.98,8.2205,21.98,1.7584,0.5495
SO64099,13/02/2019,477,13215,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO64099,13/02/2019,478,13215,4,1,9.99,3.7363,9.99,0.7992,0.2498
SO64099,13/02/2019,217,13215,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO64085,13/02/2019,478,13231,6,1,9.99,3.7363,9.99,0.7992,0.2498
SO64085,13/02/2019,477,13231,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO64091,13/02/2019,535,13803,8,1,24.99,9.3463,24.99,1.9992,0.6248
SO64091,13/02/2019,480,13803,8,1,2.29,0.8565,2.29,0.1832,0.0573
SO64091,13/02/2019,486,13803,8,1,159,59.466,159,12.72,3.975
SO64108,13/02/2019,537,13965,9,1,35,13.09,35,2.8,0.875
SO64108,13/02/2019,528,13965,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO64108,13/02/2019,217,13965,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO64108,13/02/2019,355,13965,9,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO64107,13/02/2019,355,14051,9,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO64106,13/02/2019,353,14070,9,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO64068,13/02/2019,540,14186,7,1,32.6,12.1924,32.6,2.608,0.815
SO64068,13/02/2019,529,14186,7,1,3.99,1.4923,3.99,0.3192,0.0998
SO64068,13/02/2019,378,14186,7,1,2443.35,1554.9479,2443.35,195.468,61.0838
SO64090,13/02/2019,485,14435,4,1,21.98,8.2205,21.98,1.7584,0.5495
SO64090,13/02/2019,234,14435,4,1,49.99,38.4923,49.99,3.9992,1.2498
SO64090,13/02/2019,225,14435,4,1,8.99,6.9223,8.99,0.7192,0.2248
SO64083,13/02/2019,477,14480,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO64083,13/02/2019,217,14480,6,1,34.99,13.0863,34.99,2.7992,0.8748
SO64083,13/02/2019,478,14480,6,1,9.99,3.7363,9.99,0.7992,0.2498
SO64092,13/02/2019,482,14932,7,1,8.99,3.3623,8.99,0.7192,0.2248
SO64092,13/02/2019,237,14932,7,1,49.99,38.4923,49.99,3.9992,1.2498
SO64092,13/02/2019,214,14932,7,1,34.99,13.0863,34.99,2.7992,0.8748
SO64092,13/02/2019,528,14932,7,1,4.99,1.8663,4.99,0.3992,0.1248
SO64065,13/02/2019,214,15002,7,1,34.99,13.0863,34.99,2.7992,0.8748
SO64065,13/02/2019,592,15002,7,1,564.99,308.2179,564.99,45.1992,14.1248
SO64062,13/02/2019,463,15142,9,1,24.49,9.1593,24.49,1.9592,0.6123
SO64062,13/02/2019,490,15142,9,1,53.99,41.5723,53.99,4.3192,1.3498
SO64062,13/02/2019,214,15142,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO64055,13/02/2019,480,15242,9,1,2.29,0.8565,2.29,0.1832,0.0573
SO64055,13/02/2019,539,15242,9,1,24.99,9.3463,24.99,1.9992,0.6248
SO64102,13/02/2019,472,15348,1,1,63.5,23.749,63.5,5.08,1.5875
SO64102,13/02/2019,222,15348,1,1,34.99,13.0863,34.99,2.7992,0.8748
SO64102,13/02/2019,485,15348,1,1,21.98,8.2205,21.98,1.7584,0.5495
SO64102,13/02/2019,359,15348,1,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO64061,13/02/2019,463,15577,9,1,24.49,9.1593,24.49,1.9592,0.6123
SO64061,13/02/2019,222,15577,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO64101,13/02/2019,595,16061,4,1,564.99,308.2179,564.99,45.1992,14.1248
SO64101,13/02/2019,535,16061,4,1,24.99,9.3463,24.99,1.9992,0.6248
SO64101,13/02/2019,480,16061,4,1,2.29,0.8565,2.29,0.1832,0.0573
SO64088,13/02/2019,214,16153,1,1,34.99,13.0863,34.99,2.7992,0.8748
SO64088,13/02/2019,477,16153,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO64072,13/02/2019,485,16603,8,1,21.98,8.2205,21.98,1.7584,0.5495
SO64072,13/02/2019,217,16603,8,1,34.99,13.0863,34.99,2.7992,0.8748
SO64072,13/02/2019,225,16603,8,1,8.99,6.9223,8.99,0.7192,0.2248
SO64072,13/02/2019,353,16603,8,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO64071,13/02/2019,478,16822,10,1,9.99,3.7363,9.99,0.7992,0.2498
SO64071,13/02/2019,359,16822,10,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO64070,13/02/2019,225,16829,10,1,8.99,6.9223,8.99,0.7192,0.2248
SO64070,13/02/2019,222,16829,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO64070,13/02/2019,478,16829,10,1,9.99,3.7363,9.99,0.7992,0.2498
SO64070,13/02/2019,361,16829,10,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO64056,13/02/2019,536,17058,9,1,29.99,11.2163,29.99,2.3992,0.7498
SO64064,13/02/2019,225,17317,9,1,8.99,6.9223,8.99,0.7192,0.2248
SO64069,13/02/2019,225,17792,10,1,8.99,6.9223,8.99,0.7192,0.2248
SO64069,13/02/2019,222,17792,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO64069,13/02/2019,478,17792,10,1,9.99,3.7363,9.99,0.7992,0.2498
SO64069,13/02/2019,588,17792,10,1,769.49,419.7784,769.49,61.5592,19.2373
SO64067,13/02/2019,234,17900,7,1,49.99,38.4923,49.99,3.9992,1.2498
SO64067,13/02/2019,580,17900,7,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO64086,13/02/2019,474,18946,4,1,69.99,26.1763,69.99,5.5992,1.7498
SO64063,13/02/2019,541,19585,9,1,28.99,10.8423,28.99,2.3192,0.7248
SO64100,13/02/2019,380,20638,4,1,2443.35,1554.9479,2443.35,195.468,61.0838
SO64100,13/02/2019,540,20638,4,1,32.6,12.1924,32.6,2.608,0.815
SO64100,13/02/2019,480,20638,4,1,2.29,0.8565,2.29,0.1832,0.0573
SO64113,13/02/2019,222,20765,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO64113,13/02/2019,463,20765,4,1,24.49,9.1593,24.49,1.9592,0.6123
SO64113,13/02/2019,384,20765,4,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO64058,13/02/2019,528,21178,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO64058,13/02/2019,537,21178,9,1,35,13.09,35,2.8,0.875
SO64084,13/02/2019,474,21237,4,1,69.99,26.1763,69.99,5.5992,1.7498
SO64093,13/02/2019,477,21852,8,1,4.99,1.8663,4.99,0.3992,0.1248
SO64082,13/02/2019,228,21908,1,1,49.99,38.4923,49.99,3.9992,1.2498
SO64082,13/02/2019,477,21908,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO64082,13/02/2019,478,21908,1,1,9.99,3.7363,9.99,0.7992,0.2498
SO64057,13/02/2019,537,22206,9,1,35,13.09,35,2.8,0.875
SO64057,13/02/2019,480,22206,9,1,2.29,0.8565,2.29,0.1832,0.0573
SO64057,13/02/2019,486,22206,9,1,159,59.466,159,12.72,3.975
SO64057,13/02/2019,528,22206,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO64054,13/02/2019,580,22321,10,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO64095,13/02/2019,538,22512,7,1,21.49,8.0373,21.49,1.7192,0.5373
SO64095,13/02/2019,225,22512,7,1,8.99,6.9223,8.99,0.7192,0.2248
SO64059,13/02/2019,490,22919,9,1,53.99,41.5723,53.99,4.3192,1.3498
SO64059,13/02/2019,477,22919,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO64112,13/02/2019,605,23042,4,1,539.99,343.6496,539.99,43.1992,13.4998
SO64112,13/02/2019,538,23042,4,1,21.49,8.0373,21.49,1.7192,0.5373
SO64112,13/02/2019,529,23042,4,1,3.99,1.4923,3.99,0.3192,0.0998
SO64112,13/02/2019,465,23042,4,1,24.49,9.1593,24.49,1.9592,0.6123
SO64080,13/02/2019,528,23737,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO64080,13/02/2019,536,23737,4,1,29.99,11.2163,29.99,2.3992,0.7498
SO64081,13/02/2019,528,24226,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO64081,13/02/2019,536,24226,4,1,29.99,11.2163,29.99,2.3992,0.7498
SO64081,13/02/2019,214,24226,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO64094,13/02/2019,222,24554,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO64094,13/02/2019,536,24554,10,1,29.99,11.2163,29.99,2.3992,0.7498
SO64094,13/02/2019,528,24554,10,1,4.99,1.8663,4.99,0.3992,0.1248
SO64078,13/02/2019,529,24678,4,1,3.99,1.4923,3.99,0.3192,0.0998
SO64078,13/02/2019,473,24678,4,1,63.5,23.749,63.5,5.08,1.5875
SO64078,13/02/2019,540,24678,4,1,32.6,12.1924,32.6,2.608,0.815
SO64110,13/02/2019,214,24760,1,1,34.99,13.0863,34.99,2.7992,0.8748
SO64110,13/02/2019,574,24760,1,1,2384.07,1481.9379,2384.07,190.7256,59.6018
SO64077,13/02/2019,529,25195,4,1,3.99,1.4923,3.99,0.3192,0.0998
SO64077,13/02/2019,540,25195,4,1,32.6,12.1924,32.6,2.608,0.815
SO64104,13/02/2019,479,25823,9,1,8.99,3.3623,8.99,0.7192,0.2248
SO64104,13/02/2019,477,25823,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO64104,13/02/2019,491,25823,9,1,53.99,41.5723,53.99,4.3192,1.3498
SO64104,13/02/2019,382,25823,9,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO64089,13/02/2019,480,26095,6,1,2.29,0.8565,2.29,0.1832,0.0573
SO64089,13/02/2019,484,26095,6,1,7.95,2.9733,7.95,0.636,0.1988
SO64089,13/02/2019,528,26095,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO64111,13/02/2019,217,26112,1,1,34.99,13.0863,34.99,2.7992,0.8748
SO64111,13/02/2019,563,26112,1,1,2384.07,1481.9379,2384.07,190.7256,59.6018
SO64060,13/02/2019,474,26741,9,1,69.99,26.1763,69.99,5.5992,1.7498
SO64103,13/02/2019,222,27122,7,1,34.99,13.0863,34.99,2.7992,0.8748
SO64103,13/02/2019,225,27122,7,1,8.99,6.9223,8.99,0.7192,0.2248
SO64103,13/02/2019,565,27122,7,1,742.35,461.4448,742.35,59.388,18.5588
SO64114,13/02/2019,214,27141,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO64114,13/02/2019,584,27141,10,1,539.99,343.6496,539.99,43.1992,13.4998
SO64096,13/02/2019,529,27165,10,1,3.99,1.4923,3.99,0.3192,0.0998
SO64076,13/02/2019,529,28100,4,1,3.99,1.4923,3.99,0.3192,0.0998
SO64076,13/02/2019,538,28100,4,1,21.49,8.0373,21.49,1.7192,0.5373
SO64076,13/02/2019,465,28100,4,1,24.49,9.1593,24.49,1.9592,0.6123
SO64109,13/02/2019,569,29237,4,1,742.35,461.4448,742.35,59.388,18.5588
SO64109,13/02/2019,214,29237,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO64131,14/02/2019,228,11619,6,1,49.99,38.4923,49.99,3.9992,1.2498
SO64134,14/02/2019,528,11711,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO64134,14/02/2019,535,11711,6,1,24.99,9.3463,24.99,1.9992,0.6248
SO64134,14/02/2019,480,11711,6,1,2.29,0.8565,2.29,0.1832,0.0573
SO64116,14/02/2019,214,11800,1,1,34.99,13.0863,34.99,2.7992,0.8748
SO64165,14/02/2019,537,11993,9,1,35,13.09,35,2.8,0.875
SO64165,14/02/2019,528,11993,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO64165,14/02/2019,480,11993,9,1,2.29,0.8565,2.29,0.1832,0.0573
SO64165,14/02/2019,361,11993,9,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO64177,14/02/2019,222,12009,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO64177,14/02/2019,564,12009,9,1,2384.07,1481.9379,2384.07,190.7256,59.6018
SO64151,14/02/2019,537,12100,4,1,35,13.09,35,2.8,0.875
SO64151,14/02/2019,473,12100,4,1,63.5,23.749,63.5,5.08,1.5875
SO64151,14/02/2019,485,12100,4,1,21.98,8.2205,21.98,1.7584,0.5495
SO64127,14/02/2019,491,12279,7,1,53.99,41.5723,53.99,4.3192,1.3498
SO64127,14/02/2019,485,12279,7,1,21.98,8.2205,21.98,1.7584,0.5495
SO64127,14/02/2019,357,12279,7,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO64129,14/02/2019,222,12280,7,1,34.99,13.0863,34.99,2.7992,0.8748
SO64129,14/02/2019,477,12280,7,1,4.99,1.8663,4.99,0.3992,0.1248
SO64129,14/02/2019,478,12280,7,1,9.99,3.7363,9.99,0.7992,0.2498
SO64129,14/02/2019,363,12280,7,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO64122,14/02/2019,465,12344,9,1,24.49,9.1593,24.49,1.9592,0.6123
SO64152,14/02/2019,480,12413,1,1,2.29,0.8565,2.29,0.1832,0.0573
SO64152,14/02/2019,537,12413,1,1,35,13.09,35,2.8,0.875
SO64152,14/02/2019,528,12413,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO64128,14/02/2019,480,12874,10,1,2.29,0.8565,2.29,0.1832,0.0573
SO64128,14/02/2019,487,12874,10,1,54.99,20.5663,54.99,4.3992,1.3748
SO64128,14/02/2019,363,12874,10,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO64153,14/02/2019,485,12952,4,1,21.98,8.2205,21.98,1.7584,0.5495
SO64153,14/02/2019,477,12952,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO64153,14/02/2019,478,12952,4,1,9.99,3.7363,9.99,0.7992,0.2498
SO64175,14/02/2019,584,13260,8,1,539.99,343.6496,539.99,43.1992,13.4998
SO64166,14/02/2019,480,14047,9,1,2.29,0.8565,2.29,0.1832,0.0573
SO64166,14/02/2019,353,14047,9,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO64176,14/02/2019,477,14101,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO64176,14/02/2019,479,14101,9,1,8.99,3.3623,8.99,0.7192,0.2248
SO64176,14/02/2019,217,14101,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO64176,14/02/2019,565,14101,9,1,742.35,461.4448,742.35,59.388,18.5588
SO64154,14/02/2019,467,14727,1,1,24.49,9.1593,24.49,1.9592,0.6123
SO64154,14/02/2019,476,14727,1,1,69.99,26.1763,69.99,5.5992,1.7498
SO64154,14/02/2019,587,14727,1,1,769.49,419.7784,769.49,61.5592,19.2373
SO64159,14/02/2019,214,15051,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO64159,14/02/2019,569,15051,10,1,742.35,461.4448,742.35,59.388,18.5588
SO64140,14/02/2019,528,15326,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO64140,14/02/2019,486,15326,4,1,159,59.466,159,12.72,3.975
SO64140,14/02/2019,225,15326,4,1,8.99,6.9223,8.99,0.7192,0.2248
SO64157,14/02/2019,357,15379,4,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO64157,14/02/2019,485,15379,4,1,21.98,8.2205,21.98,1.7584,0.5495
SO64157,14/02/2019,217,15379,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO64157,14/02/2019,467,15379,4,1,24.49,9.1593,24.49,1.9592,0.6123
SO64158,14/02/2019,363,15398,4,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO64158,14/02/2019,487,15398,4,1,54.99,20.5663,54.99,4.3992,1.3748
SO64155,14/02/2019,485,15493,1,1,21.98,8.2205,21.98,1.7584,0.5495
SO64155,14/02/2019,359,15493,1,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO64141,14/02/2019,528,16359,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO64141,14/02/2019,480,16359,1,1,2.29,0.8565,2.29,0.1832,0.0573
SO64149,14/02/2019,217,16386,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO64149,14/02/2019,530,16386,10,1,4.99,1.8663,4.99,0.3992,0.1248
SO64142,14/02/2019,535,16457,8,1,24.99,9.3463,24.99,1.9992,0.6248
SO64142,14/02/2019,528,16457,8,1,4.99,1.8663,4.99,0.3992,0.1248
SO64142,14/02/2019,483,16457,8,1,120,44.88,120,9.6,3
SO64121,14/02/2019,529,16622,9,1,3.99,1.4923,3.99,0.3192,0.0998
SO64121,14/02/2019,540,16622,9,1,32.6,12.1924,32.6,2.608,0.815
SO64156,14/02/2019,483,16987,6,1,120,44.88,120,9.6,3
SO64156,14/02/2019,363,16987,6,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO64126,14/02/2019,361,17191,8,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO64126,14/02/2019,214,17191,8,1,34.99,13.0863,34.99,2.7992,0.8748
SO64161,14/02/2019,575,17220,8,1,2384.07,1481.9379,2384.07,190.7256,59.6018
SO64161,14/02/2019,479,17220,8,1,8.99,3.3623,8.99,0.7192,0.2248
SO64120,14/02/2019,225,17290,9,1,8.99,6.9223,8.99,0.7192,0.2248
SO64120,14/02/2019,491,17290,9,1,53.99,41.5723,53.99,4.3192,1.3498
SO64172,14/02/2019,582,17572,4,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO64172,14/02/2019,222,17572,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO64173,14/02/2019,582,17573,4,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO64173,14/02/2019,214,17573,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO64171,14/02/2019,237,17596,1,1,49.99,38.4923,49.99,3.9992,1.2498
SO64171,14/02/2019,581,17596,1,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO64143,14/02/2019,535,17832,8,1,24.99,9.3463,24.99,1.9992,0.6248
SO64123,14/02/2019,580,17885,7,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO64160,14/02/2019,579,19339,8,1,1214.85,755.1508,1214.85,97.188,30.3713
SO64160,14/02/2019,237,19339,8,1,49.99,38.4923,49.99,3.9992,1.2498
SO64139,14/02/2019,475,19686,4,1,69.99,26.1763,69.99,5.5992,1.7498
SO64117,14/02/2019,477,20415,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO64117,14/02/2019,225,20415,9,1,8.99,6.9223,8.99,0.7192,0.2248
SO64144,14/02/2019,535,20599,10,1,24.99,9.3463,24.99,1.9992,0.6248
SO64144,14/02/2019,528,20599,10,1,4.99,1.8663,4.99,0.3992,0.1248
SO64144,14/02/2019,480,20599,10,1,2.29,0.8565,2.29,0.1832,0.0573
SO64170,14/02/2019,390,20647,4,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO64170,14/02/2019,214,20647,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO64169,14/02/2019,388,20678,4,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO64169,14/02/2019,214,20678,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO64146,14/02/2019,536,20907,10,1,29.99,11.2163,29.99,2.3992,0.7498
SO64146,14/02/2019,480,20907,10,1,2.29,0.8565,2.29,0.1832,0.0573
SO64147,14/02/2019,538,21005,7,1,21.49,8.0373,21.49,1.7192,0.5373
SO64147,14/02/2019,529,21005,7,1,3.99,1.4923,3.99,0.3192,0.0998
SO64125,14/02/2019,587,21055,8,1,769.49,419.7784,769.49,61.5592,19.2373
SO64125,14/02/2019,485,21055,8,1,21.98,8.2205,21.98,1.7584,0.5495
SO64125,14/02/2019,478,21055,8,1,9.99,3.7363,9.99,0.7992,0.2498
SO64125,14/02/2019,477,21055,8,1,4.99,1.8663,4.99,0.3992,0.1248
SO64125,14/02/2019,481,21055,8,1,8.99,3.3623,8.99,0.7192,0.2248
SO64137,14/02/2019,478,21338,4,1,9.99,3.7363,9.99,0.7992,0.2498
SO64137,14/02/2019,477,21338,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO64137,14/02/2019,481,21338,4,1,8.99,3.3623,8.99,0.7192,0.2248
SO64136,14/02/2019,478,21938,1,1,9.99,3.7363,9.99,0.7992,0.2498
SO64136,14/02/2019,477,21938,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO64124,14/02/2019,237,22309,10,1,49.99,38.4923,49.99,3.9992,1.2498
SO64124,14/02/2019,222,22309,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO64124,14/02/2019,583,22309,10,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO64167,14/02/2019,604,23015,4,1,539.99,343.6496,539.99,43.1992,13.4998
SO64167,14/02/2019,538,23015,4,1,21.49,8.0373,21.49,1.7192,0.5373
SO64167,14/02/2019,480,23015,4,1,2.29,0.8565,2.29,0.1832,0.0573
SO64168,14/02/2019,480,23017,1,1,2.29,0.8565,2.29,0.1832,0.0573
SO64168,14/02/2019,538,23017,1,1,21.49,8.0373,21.49,1.7192,0.5373
SO64168,14/02/2019,604,23017,1,1,539.99,343.6496,539.99,43.1992,13.4998
SO64135,14/02/2019,536,23201,4,1,29.99,11.2163,29.99,2.3992,0.7498
SO64119,14/02/2019,477,23535,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO64148,14/02/2019,529,23634,8,1,3.99,1.4923,3.99,0.3192,0.0998
SO64162,14/02/2019,217,24159,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO64162,14/02/2019,584,24159,9,1,539.99,343.6496,539.99,43.1992,13.4998
SO64163,14/02/2019,472,24165,9,1,63.5,23.749,63.5,5.08,1.5875
SO64163,14/02/2019,604,24165,9,1,539.99,343.6496,539.99,43.1992,13.4998
SO64174,14/02/2019,214,24187,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO64174,14/02/2019,386,24187,10,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO64118,14/02/2019,485,24599,9,1,21.98,8.2205,21.98,1.7584,0.5495
SO64118,14/02/2019,528,24599,9,1,4.99,1.8663,4.99,0.3992,0.1248
